Category,Product,Warehouse,Zip,Date,Time,Order Demand,Value
Worksuite 1000,Tribes,Oakland Mills,17076,16/10/2019,12:00:00,5,147.33
Worksuite 1000,VideoRight,Oakland Mills,17076,25/02/2019,19:00:00,2000,601.56
Worksuite 1000,Whathype,Oakland Mills,17076,23/05/2019,15:30:00,10000,396.33
BI Stack,BIApps,Oakland Mills,17076,06/03/2019,18:59:00,3000,401.99
Worksuite 1000,VideoRight,Oakland Mills,17076,16/01/2019,20:00:00,1000,601.56
Worksuite 1000,Spreadcel,Oakland Mills,17076,22/01/2018,17:50:00,10000,157.28
BI Stack,BiFlow,Oakland Mills,17076,30/01/2019,20:40:00,1170,160
Worksuite 1000,Tribes,Oakland Mills,17076,05/10/2018,23:45:00,20,147.33
Worksuite 1000,Streamer,Oakland Mills,17076,25/03/2019,14:00:00,500,256.554
Worksuite 1000,PublishIt,Oakland Mills,17076,10/04/2018,17:00:00,200,621.87
Worksuite 1000,Spreadcel,Oakland Mills,17076,11/10/2019,10:30:00,15000,157.28
TBOX,TBOX S3,Oakland Mills,17076,15/08/2019,10:30:00,40,185.25
Worksuite 1000,Slackala,Oakland Mills,17076,26/08/2019,10:00:00,130,591.88
Worksuite 1000,StorSQL,Oakland Mills,17076,25/09/2018,23:00:00,5000,413.3
Worksuite 1000,PublishIt,Oakland Mills,17076,29/04/2019,14:21:00,1000,621.87
Worksuite 1000,PublishIt,Oakland Mills,17076,23/08/2018,22:00:00,400,621.87
Worksuite 1000,Whathype,Oakland Mills,17076,05/03/2019,20:34:00,1000,396.33
TBOX,TBOX S3,Oakland Mills,17076,11/01/2019,20:30:00,100,185.25
Worksuite 1000,Streamer,Oakland Mills,17076,20/08/2018,23:30:00,1,256.554
Worksuite 1000,EmailOut,Oakland Mills,17076,12/09/2019,11:15:00,50,91.09
Worksuite 1000,SlidePoint,Oakland Mills,17076,07/02/2019,19:40:00,200,364.39
Worksuite 1000,PublishIt,Oakland Mills,17076,07/10/2019,12:27:00,100,621.87
Worksuite 1000,DoneIt,Oakland Mills,17076,20/11/2019,12:05:00,5,63.26
Worksuite 1000,SlidePoint,Oakland Mills,17076,09/01/2018,17:32:00,100,364.39
TBOX,TBOX S3,Oakland Mills,17076,19/06/2019,13:30:00,80,185.25
Worksuite 1000,PublishIt,Oakland Mills,17076,05/09/2019,11:00:00,15,621.87
Worksuite 1000,Interchange,Oakland Mills,17076,27/03/2019,15:00:00,2,148.23
Worksuite 1000,Slackala,Oakland Mills,17076,21/03/2019,20:00:00,150,591.88
Worksuite 1000,PublishIt,Oakland Mills,17076,09/01/2018,17:32:00,1,621.87
Worksuite 1000,FillForm,Oakland Mills,17076,29/06/2018,23:00:00,2000,344.24
Worksuite 1000,PublishIt,Oakland Mills,17076,15/07/2019,15:18:00,100,621.87
Worksuite 1000,PublishIt,Oakland Mills,17076,16/10/2019,12:00:00,500,621.87
Worksuite 1000,PublishIt,Oakland Mills,17076,18/04/2019,14:20:00,500,621.87
Worksuite 1000,SlidePoint,Oakland Mills,17076,24/09/2019,12:37:00,100,364.39
TBOX,TBOX S3,Oakland Mills,17076,19/02/2019,20:00:00,34,185.25
Worksuite 1000,Interchange,Oakland Mills,17076,14/08/2019,13:00:00,4,148.23
Worksuite 1000,FillForm,Oakland Mills,17076,30/09/2019,11:30:00,10,344.24
Worksuite 1000,Sociplace,Oakland Mills,17076,19/08/2019,12:39:00,5,255
Worksuite 1000,PublishIt,Oakland Mills,17076,14/10/2019,12:30:00,195,621.87
Worksuite 1000,FillForm,Oakland Mills,17076,12/06/2018,21:32:00,2,344.24
BI Stack,BiFlow,Oakland Mills,17076,07/11/2019,11:43:00,200,160
Worksuite 1000,DoneIt,Oakland Mills,17076,30/11/2018,19:33:00,600,63.26
Worksuite 1000,SlidePoint,Oakland Mills,17076,19/10/2018,23:00:00,1500,364.39
Worksuite 1000,DoneIt,Oakland Mills,17076,09/02/2018,18:05:00,300,63.26
Worksuite 1000,Slackala,Oakland Mills,17076,15/08/2018,22:23:00,10,591.88
Worksuite 1000,Spreadcel,Oakland Mills,17076,04/06/2019,15:20:00,1000,157.28
Worksuite 1000,StorSQL,Oakland Mills,17076,30/08/2018,22:20:00,5000,413.3
BI Stack,BI Visualiser,Oakland Mills,17076,04/04/2018,9:00:00,500,128.54
Worksuite 1000,MindVis,Oakland Mills,17076,19/10/2018,23:00:00,140,437.66
Worksuite 1000,Sociplace,Oakland Mills,17076,24/10/2018,22:00:00,10,255
Worksuite 1000,Spreadcel,Oakland Mills,17076,19/04/2019,14:30:00,1,157.28
Worksuite 1000,Whathype,Oakland Mills,17076,05/11/2018,20:00:00,60,396.33
Worksuite 1000,QNote,Oakland Mills,17076,30/01/2018,18:20:00,100,575.24
BI Stack,BI Visualiser,Oakland Mills,17076,30/01/2019,20:40:00,500,128.54
Worksuite 1000,Tribes,Oakland Mills,17076,20/11/2019,12:05:00,500,147.33
Worksuite 1000,Whathype,Oakland Mills,17076,16/10/2018,22:00:00,20000,396.33
BI Stack,BiFlow,Oakland Mills,17076,04/01/2019,18:50:00,25000,160
Worksuite 1000,Spreadcel,Oakland Mills,17076,02/10/2019,12:15:00,1,157.28
Worksuite 1000,PublishIt,Oakland Mills,17076,02/12/2019,13:00:00,1,621.87
Worksuite 1000,FillForm,Oakland Mills,17076,26/06/2018,22:45:00,18,344.24
Worksuite 1000,Slackala,Oakland Mills,17076,18/07/2019,15:00:00,20000,591.88
Worksuite 1000,EmailOut,Oakland Mills,17076,01/11/2018,19:30:00,50,91.09
Worksuite 1000,DoneIt,Oakland Mills,17076,28/03/2019,13:30:00,6300,63.26
Worksuite 1000,Whathype,Oakland Mills,17076,09/04/2018,17:20:00,110000,396.33
Worksuite 1000,VideoRight,Oakland Mills,17076,26/01/2018,18:30:00,40,601.56
Worksuite 1000,MindVis,Oakland Mills,17076,24/01/2019,19:00:00,64,437.66
Worksuite 1000,Tribes,Oakland Mills,17076,13/03/2019,19:56:00,15,147.33
Worksuite 1000,Streamer,Oakland Mills,17076,18/07/2018,23:55:00,5,256.554
TBOX,TBOX,Oakland Mills,17076,14/02/2019,18:45:00,200,504.01
Worksuite 1000,FillForm,Oakland Mills,17076,09/08/2018,23:00:00,10,344.24
Worksuite 1000,Spreadcel,Oakland Mills,17076,06/03/2019,18:59:00,5000,157.28
BI Stack,BiFlow,Oakland Mills,17076,21/05/2018,17:10:00,1000,160
Worksuite 1000,DoneIt,Oakland Mills,17076,16/09/2019,13:00:00,3000,63.26
Worksuite 1000,EmailOut,Oakland Mills,17076,19/09/2019,9:50:00,20,91.09
BI Stack,BiFlow,Oakland Mills,17076,12/04/2019,15:00:00,50,160
BI Stack,BIApps,Oakland Mills,17076,20/11/2019,12:05:00,8800,401.99
Worksuite 1000,StorSQL,Oakland Mills,17076,22/03/2018,18:30:00,25000,413.3
TBOX,TBOX S3,Oakland Mills,17076,15/07/2019,15:18:00,30,185.25
Worksuite 1000,MindVis,Oakland Mills,17076,26/07/2018,23:30:00,100,437.66
Worksuite 1000,Tribes,Oakland Mills,17076,10/05/2018,17:11:00,5,147.33
TBOX,TBOX S3,Oakland Mills,17076,22/03/2018,18:30:00,50,185.25
Worksuite 1000,Sociplace,Oakland Mills,17076,16/10/2019,12:00:00,20,255
Worksuite 1000,StorSQL,Oakland Mills,17076,20/12/2018,21:00:00,72,413.3
BI Stack,BiFlow,Oakland Mills,17076,28/08/2019,13:00:00,100,160
Worksuite 1000,StorSQL,Oakland Mills,17076,13/12/2019,10:15:00,1000,413.3
Worksuite 1000,Whathype,Oakland Mills,17076,24/04/2018,18:00:00,264,396.33
Worksuite 1000,PublishIt,Oakland Mills,17076,23/03/2018,18:03:00,50,621.87
Worksuite 1000,DoneIt,Oakland Mills,17076,04/06/2018,8:00:00,2,63.26
Worksuite 1000,Slackala,Oakland Mills,17076,21/06/2019,14:32:00,30,591.88
Worksuite 1000,FillForm,Oakland Mills,17076,22/02/2019,20:00:00,50000,344.24
Worksuite 1000,Slackala,Oakland Mills,17076,17/05/2019,16:00:00,80,591.88
Worksuite 1000,Whathype,Oakland Mills,17076,26/08/2019,10:00:00,70,396.33
Worksuite 1000,Sociplace,Oakland Mills,17076,14/08/2019,13:00:00,100,255
Worksuite 1000,StorSQL,Oakland Mills,17076,05/04/2019,16:00:00,606,413.3
Worksuite 1000,Spreadcel,Oakland Mills,17076,17/01/2018,17:00:00,1500,157.28
BI Stack,BiFlow,Oakland Mills,17076,06/09/2019,10:30:00,2000,160
Worksuite 1000,Tribes,Oakland Mills,17076,06/07/2018,23:05:00,30,147.33
TBOX,TBOX S3,Oakland Mills,17076,25/11/2019,10:20:00,176,185.25
Worksuite 1000,DoneIt,Oakland Mills,17076,16/12/2019,12:30:00,1500,63.26
Worksuite 1000,PublishIt,Oakland Mills,17076,11/06/2019,15:14:00,50,621.87
Worksuite 1000,VideoRight,Oakland Mills,17076,14/06/2018,21:30:00,5000,601.56
TBOX,TBOX S3,Oakland Mills,17076,29/10/2019,11:00:00,400,185.25
BI Stack,BIApps,Oakland Mills,17076,02/05/2019,14:15:00,9600,401.99
Worksuite 1000,MindVis,Oakland Mills,17076,10/01/2019,18:55:00,143,437.66
Worksuite 1000,EmailOut,Oakland Mills,17076,26/12/2018,20:00:00,5,91.09
Worksuite 1000,MindVis,Oakland Mills,17076,17/05/2019,16:00:00,60,437.66
Worksuite 1000,StorSQL,Oakland Mills,17076,12/02/2019,21:00:00,633,413.3
BI Stack,BIApps,Oakland Mills,17076,30/07/2018,23:23:00,100,401.99
Worksuite 1000,Interchange,Oakland Mills,17076,05/02/2019,19:30:00,1,148.23
Worksuite 1000,Spreadcel,Oakland Mills,17076,04/06/2018,8:00:00,5000,157.28
Worksuite 1000,DoneIt,Oakland Mills,17076,22/02/2018,18:02:00,2,63.26
Worksuite 1000,MindVis,Oakland Mills,17076,23/10/2019,12:00:00,6,437.66
Worksuite 1000,QNote,Oakland Mills,17076,09/04/2018,17:20:00,4300,575.24
Worksuite 1000,SlidePoint,Oakland Mills,17076,04/11/2019,13:00:00,400,364.39
Worksuite 1000,MindVis,Oakland Mills,17076,09/07/2019,15:40:00,800,437.66
Worksuite 1000,MindVis,Oakland Mills,17076,28/10/2019,11:14:00,50,437.66
Worksuite 1000,EmailOut,Oakland Mills,17076,30/08/2019,12:30:00,50,91.09
Worksuite 1000,Spreadcel,Oakland Mills,17076,14/10/2019,12:30:00,1,157.28
Worksuite 1000,Whathype,Oakland Mills,17076,05/12/2019,11:55:00,20000,396.33
BI Stack,BIApps,Oakland Mills,17076,17/10/2018,23:00:00,1000,401.99
Worksuite 1000,QNote,Oakland Mills,17076,27/06/2018,23:00:00,100,575.24
Worksuite 1000,PublishIt,Oakland Mills,17076,03/10/2019,10:10:00,500,621.87
TBOX,TBOX S3,Oakland Mills,17076,20/09/2019,13:09:00,38,185.25
Worksuite 1000,PlanAhead,Oakland Mills,17076,19/11/2019,8:06:00,175000,407.99
Worksuite 1000,PlanAhead,Oakland Mills,17076,12/11/2019,13:00:00,10,407.99
Worksuite 1000,StorSQL,Oakland Mills,17076,12/10/2018,21:54:00,15000,413.3
Worksuite 1000,VideoRight,Oakland Mills,17076,09/03/2018,17:36:00,100,601.56
Worksuite 1000,Streamer,Oakland Mills,17076,09/04/2019,13:25:00,1,256.554
Worksuite 1000,Tribes,Oakland Mills,17076,25/10/2018,22:00:00,1,147.33
Worksuite 1000,MindVis,Oakland Mills,17076,24/01/2019,19:00:00,500,437.66
Worksuite 1000,PublishIt,Oakland Mills,17076,22/11/2019,10:00:00,150,621.87
Worksuite 1000,PlanAhead,Oakland Mills,17076,03/08/2018,22:32:00,50,407.99
TBOX,TBOX,Oakland Mills,17076,15/10/2019,9:50:00,8,504.01
Worksuite 1000,Streamer,Oakland Mills,17076,16/09/2019,13:00:00,5,256.554
Worksuite 1000,Slackala,Oakland Mills,17076,26/03/2019,14:25:00,191,591.88
Worksuite 1000,EmailOut,Oakland Mills,17076,19/02/2019,20:00:00,16,91.09
Worksuite 1000,PlanAhead,Oakland Mills,17076,27/12/2018,20:30:00,5000,407.99
Worksuite 1000,PlanAhead,Oakland Mills,17076,01/02/2018,18:12:00,1,407.99
Worksuite 1000,Sociplace,Oakland Mills,17076,07/10/2019,12:27:00,10,255
Worksuite 1000,Whathype,Oakland Mills,17076,09/12/2019,13:00:00,1000,396.33
Worksuite 1000,StorSQL,Oakland Mills,17076,04/06/2018,8:00:00,50,413.3
Worksuite 1000,MindVis,Oakland Mills,17076,16/07/2018,22:30:00,80,437.66
Worksuite 1000,Sociplace,Oakland Mills,17076,19/10/2018,23:00:00,2,255
Worksuite 1000,Streamer,Oakland Mills,17076,07/11/2019,11:43:00,40,256.554
Worksuite 1000,DoneIt,Oakland Mills,17076,15/10/2019,9:50:00,100,63.26
TBOX,TBOX,Oakland Mills,17076,24/06/2019,16:15:00,198,504.01
TBOX,TBOX,Oakland Mills,17076,08/07/2019,15:00:00,10,504.01
TBOX,TBOX S3,Oakland Mills,17076,13/03/2019,19:56:00,100,185.25
Worksuite 1000,DoneIt,Oakland Mills,17076,28/09/2018,23:30:00,297,63.26
Worksuite 1000,Spreadcel,Oakland Mills,17076,18/05/2018,18:30:00,12,157.28
Worksuite 1000,Spreadcel,Oakland Mills,17076,27/03/2019,15:00:00,4,157.28
TBOX,TBOX S3,Oakland Mills,17076,14/05/2018,16:32:00,200,185.25
Worksuite 1000,StorSQL,Oakland Mills,17076,12/07/2018,22:00:00,117,413.3
Worksuite 1000,PlanAhead,Oakland Mills,17076,20/11/2019,12:05:00,540,407.99
TBOX,TBOX S3,Oakland Mills,17076,05/03/2019,20:34:00,30,185.25
Worksuite 1000,Streamer,Oakland Mills,17076,17/10/2018,23:00:00,1,256.554
Worksuite 1000,PlanAhead,Oakland Mills,17076,12/03/2019,20:33:00,8,407.99
Worksuite 1000,MindVis,Oakland Mills,17076,21/08/2018,22:00:00,600,437.66
Worksuite 1000,Spreadcel,Oakland Mills,17076,04/03/2019,19:15:00,10000,157.28
Worksuite 1000,MindVis,Oakland Mills,17076,20/05/2019,16:03:00,6,437.66
Worksuite 1000,FillForm,Oakland Mills,17076,05/10/2018,23:45:00,1,344.24
Worksuite 1000,Whathype,Oakland Mills,17076,13/09/2019,12:43:00,10,396.33
Worksuite 1000,Slackala,Oakland Mills,17076,14/05/2018,16:32:00,200,591.88
Worksuite 1000,Tribes,Oakland Mills,17076,23/09/2019,9:00:00,2,147.33
Worksuite 1000,PlanAhead,Oakland Mills,17076,04/11/2019,13:00:00,70,407.99
Worksuite 1000,StorSQL,Oakland Mills,17076,17/10/2018,23:00:00,10000,413.3
TBOX,TBOX S3,Oakland Mills,17076,02/05/2019,14:15:00,500,185.25
Worksuite 1000,PlanAhead,Oakland Mills,17076,13/02/2018,16:20:00,4,407.99
Worksuite 1000,PublishIt,Oakland Mills,17076,11/05/2018,17:53:00,150,621.87
Worksuite 1000,MindVis,Oakland Mills,17076,08/10/2018,22:48:00,20,437.66
Worksuite 1000,StorSQL,Oakland Mills,17076,02/12/2019,13:00:00,3000,413.3
BI Stack,BiFlow,Oakland Mills,17076,01/01/2019,20:30:00,1100,160
Worksuite 1000,Interchange,Oakland Mills,17076,08/11/2019,12:00:00,3000,148.23
TBOX,TBOX S3,Oakland Mills,17076,29/01/2019,19:00:00,400,185.25
Worksuite 1000,Spreadcel,Oakland Mills,17076,04/07/2019,14:20:00,1,157.28
Worksuite 1000,Streamer,Oakland Mills,17076,29/10/2019,11:00:00,400,256.554
Worksuite 1000,PlanAhead,Oakland Mills,17076,23/08/2018,22:00:00,1000,407.99
Worksuite 1000,FillForm,Oakland Mills,17076,08/10/2019,10:00:00,3000,344.24
Worksuite 1000,MindVis,Oakland Mills,17076,07/05/2019,16:00:00,280,437.66
Worksuite 1000,FillForm,Oakland Mills,17076,12/02/2019,21:00:00,20,344.24
Worksuite 1000,Interchange,Oakland Mills,17076,20/11/2019,12:05:00,60,148.23
BI Stack,BiFlow,Oakland Mills,17076,08/01/2018,8:30:00,15000,160
Worksuite 1000,PlanAhead,Oakland Mills,17076,18/03/2019,19:45:00,40000,407.99
Worksuite 1000,PlanAhead,Oakland Mills,17076,30/08/2019,12:30:00,195000,407.99
Worksuite 1000,Interchange,Oakland Mills,17076,12/07/2018,22:00:00,1,148.23
Worksuite 1000,Tribes,Oakland Mills,17076,27/03/2019,15:00:00,5,147.33
TBOX,TBOX S3,Oakland Mills,17076,30/05/2018,17:20:00,200,185.25
Worksuite 1000,Spreadcel,Oakland Mills,17076,02/09/2019,12:35:00,50,157.28
Worksuite 1000,MindVis,Oakland Mills,17076,22/02/2018,18:02:00,500,437.66
Worksuite 1000,Streamer,Oakland Mills,17076,29/05/2019,13:25:00,2,256.554
Worksuite 1000,Interchange,Oakland Mills,17076,18/07/2019,15:00:00,36,148.23
Worksuite 1000,PlanAhead,Oakland Mills,17076,22/01/2019,21:00:00,1,407.99
TBOX,TBOX S3,Oakland Mills,17076,06/02/2019,20:35:00,100,185.25
Worksuite 1000,SlidePoint,Oakland Mills,17076,22/01/2019,21:00:00,23,364.39
Worksuite 1000,MindVis,Oakland Mills,17076,30/07/2019,16:00:00,650,437.66
Worksuite 1000,MindVis,Oakland Mills,17076,19/01/2018,18:00:00,5,437.66
Worksuite 1000,PlanAhead,Oakland Mills,17076,28/08/2019,13:00:00,6,407.99
Worksuite 1000,DoneIt,Oakland Mills,17076,19/12/2019,11:30:00,310,63.26
BI Stack,BIApps,Oakland Mills,17076,08/10/2018,22:48:00,100,401.99
Worksuite 1000,Interchange,Oakland Mills,17076,25/07/2018,22:00:00,1000,148.23
Worksuite 1000,PlanAhead,Oakland Mills,17076,05/11/2018,20:00:00,14,407.99
Worksuite 1000,Sociplace,Oakland Mills,17076,20/09/2019,13:09:00,1,255
Worksuite 1000,PlanAhead,Oakland Mills,17076,03/07/2018,22:10:00,5,407.99
Worksuite 1000,Whathype,Oakland Mills,17076,24/08/2018,22:10:00,10000,396.33
Worksuite 1000,VideoRight,Oakland Mills,17076,01/11/2018,19:30:00,2000,601.56
Worksuite 1000,Spreadcel,Oakland Mills,17076,25/12/2018,21:00:00,1000,157.28
Worksuite 1000,SlidePoint,Oakland Mills,17076,30/10/2019,9:42:00,5000,364.39
TBOX,TBOX S3,Oakland Mills,17076,13/12/2018,21:00:00,300,185.25
Worksuite 1000,VideoRight,Oakland Mills,17076,18/04/2018,18:00:00,1000,601.56
Worksuite 1000,Whathype,Oakland Mills,17076,18/09/2019,10:20:00,10000,396.33
TBOX,TBOX S3,Oakland Mills,17076,18/09/2018,23:00:00,150,185.25
Worksuite 1000,PublishIt,Oakland Mills,17076,04/12/2018,19:52:00,132,621.87
BI Stack,BI Visualiser,Oakland Mills,17076,23/10/2019,12:00:00,200,128.54
Worksuite 1000,Interchange,Oakland Mills,17076,04/12/2019,10:50:00,1,148.23
Worksuite 1000,Spreadcel,Oakland Mills,17076,29/05/2019,13:25:00,5000,157.28
Worksuite 1000,Sociplace,Oakland Mills,17076,19/07/2018,22:00:00,100,255
TBOX,TBOX S3,Oakland Mills,17076,27/09/2019,11:30:00,192,185.25
TBOX,TBOX S3,Oakland Mills,17076,14/05/2019,14:30:00,100,185.25
BI Stack,BIApps,Oakland Mills,17076,01/06/2018,18:15:00,200,401.99
Worksuite 1000,PublishIt,Oakland Mills,17076,29/03/2019,15:00:00,50,621.87
Worksuite 1000,PublishIt,Oakland Mills,17076,05/12/2019,11:55:00,20,621.87
TBOX,TBOX S3,Oakland Mills,17076,29/05/2019,13:25:00,15,185.25
Worksuite 1000,Spreadcel,Oakland Mills,17076,22/02/2018,18:02:00,150,157.28
Worksuite 1000,Interchange,Oakland Mills,17076,05/10/2018,23:45:00,120,148.23
Worksuite 1000,DoneIt,Oakland Mills,17076,30/11/2018,19:33:00,500,63.26
Worksuite 1000,Spreadcel,Oakland Mills,17076,25/12/2018,21:00:00,1000,157.28
Worksuite 1000,Tribes,Oakland Mills,17076,08/10/2019,10:00:00,132,147.33
TBOX,TBOX S3,Oakland Mills,17076,04/12/2019,10:50:00,230,185.25
Worksuite 1000,Tribes,Oakland Mills,17076,01/08/2018,22:45:00,5,147.33
Worksuite 1000,QNote,Oakland Mills,17076,05/11/2019,10:00:00,600,575.24
Worksuite 1000,PublishIt,Oakland Mills,17076,29/03/2018,18:21:00,15,621.87
Worksuite 1000,Tribes,Oakland Mills,17076,20/12/2018,21:00:00,5,147.33
Worksuite 1000,SlidePoint,Oakland Mills,17076,03/04/2019,13:30:00,500,364.39
Worksuite 1000,ShareIt,Oakland Mills,17076,20/11/2019,12:05:00,520,197.11
Worksuite 1000,Slackala,Oakland Mills,17076,16/10/2019,12:00:00,500,591.88
Worksuite 1000,SlidePoint,Oakland Mills,17076,04/12/2019,10:50:00,700,364.39
Worksuite 1000,VideoRight,Oakland Mills,17076,27/11/2018,19:10:00,30,601.56
Worksuite 1000,MindVis,Oakland Mills,17076,24/08/2018,22:10:00,3,437.66
Worksuite 1000,Tribes,Oakland Mills,17076,16/01/2019,20:00:00,7,147.33
Worksuite 1000,Spreadcel,Oakland Mills,17076,10/12/2018,20:00:00,15000,157.28
Worksuite 1000,PlanAhead,Oakland Mills,17076,19/04/2019,14:30:00,2000,407.99
BI Stack,BIApps,Oakland Mills,17076,16/04/2019,16:20:00,1500,401.99
Worksuite 1000,Sociplace,Oakland Mills,17076,21/01/2019,19:05:00,2,255
Worksuite 1000,SlidePoint,Oakland Mills,17076,28/11/2019,13:15:00,1000,364.39
Worksuite 1000,PlanAhead,Oakland Mills,17076,02/08/2018,22:00:00,2000,407.99
Worksuite 1000,MindVis,Oakland Mills,17076,01/01/2019,20:30:00,64,437.66
Worksuite 1000,Tribes,Oakland Mills,17076,20/02/2019,20:55:00,10,147.33
Worksuite 1000,Sociplace,Oakland Mills,17076,30/01/2019,20:40:00,26,255
Worksuite 1000,PublishIt,Oakland Mills,17076,17/07/2018,22:08:00,36,621.87
Worksuite 1000,StorSQL,Oakland Mills,17076,30/07/2018,23:23:00,727,413.3
Worksuite 1000,Interchange,Oakland Mills,17076,21/08/2018,22:00:00,14,148.23
Worksuite 1000,StorSQL,Oakland Mills,17076,02/08/2018,22:00:00,5000,413.3
Worksuite 1000,PublishIt,Oakland Mills,17076,21/02/2019,20:00:00,115,621.87
Worksuite 1000,QDrive,Oakland Mills,17076,07/11/2019,11:43:00,18,283.01
Worksuite 1000,SlidePoint,Oakland Mills,17076,23/05/2018,16:23:00,1,364.39
Worksuite 1000,PlanAhead,Oakland Mills,17076,10/01/2018,18:00:00,1000,407.99
Worksuite 1000,Tribes,Oakland Mills,17076,30/04/2019,14:30:00,40,147.33
Worksuite 1000,DoneIt,Oakland Mills,17076,13/09/2019,12:43:00,2,63.26
Worksuite 1000,PlanAhead,Oakland Mills,17076,08/11/2019,12:00:00,60000,407.99
Worksuite 1000,Slackala,Oakland Mills,17076,01/10/2019,11:34:00,70,591.88
Worksuite 1000,PublishIt,Oakland Mills,17076,04/09/2019,10:30:00,500,621.87
Worksuite 1000,StorSQL,Oakland Mills,17076,13/09/2018,21:20:00,10000,413.3
Worksuite 1000,PlanAhead,Oakland Mills,17076,07/11/2018,20:00:00,2000,407.99
Worksuite 1000,VideoRight,Oakland Mills,17076,03/05/2019,8:57:00,20,601.56
Worksuite 1000,EmailOut,Oakland Mills,17076,11/06/2018,23:30:00,40,91.09
BI Stack,BIApps,Oakland Mills,17076,13/03/2019,19:56:00,650,401.99
Worksuite 1000,QNote,Oakland Mills,17076,16/12/2019,12:30:00,200,575.24
Worksuite 1000,Whathype,Oakland Mills,17076,21/11/2018,20:30:00,88,396.33
Worksuite 1000,MindVis,Oakland Mills,17076,08/10/2018,22:48:00,100,437.66
BI Stack,BiFlow,Oakland Mills,17076,09/02/2018,18:05:00,2000,160
BI Stack,BiFlow,Oakland Mills,17076,24/06/2019,16:15:00,900,160
Worksuite 1000,Sociplace,Oakland Mills,17076,20/08/2019,11:30:00,200,255
Worksuite 1000,PublishIt,Oakland Mills,17076,02/03/2018,18:06:00,4,621.87
Worksuite 1000,MindVis,Oakland Mills,17076,16/01/2018,16:30:00,400,437.66
Worksuite 1000,PublishIt,Oakland Mills,17076,18/04/2018,18:00:00,300,621.87
Worksuite 1000,Slackala,Oakland Mills,17076,12/09/2019,11:15:00,200,591.88
BI Stack,BiFlow,Oakland Mills,17076,09/12/2019,13:00:00,5000,160
Worksuite 1000,MindVis,Oakland Mills,17076,01/01/2019,20:30:00,5,437.66
TBOX,TBOX S3,Oakland Mills,17076,17/10/2019,11:00:00,400,185.25
BI Stack,BIApps,Oakland Mills,17076,30/01/2018,18:20:00,200,401.99
Worksuite 1000,PublishIt,Oakland Mills,17076,06/02/2019,20:35:00,200,621.87
Worksuite 1000,Sociplace,Oakland Mills,17076,25/10/2019,9:15:00,7,255
Worksuite 1000,QNote,Oakland Mills,17076,21/12/2018,20:35:00,300,575.24
Worksuite 1000,PublishIt,Oakland Mills,17076,15/04/2019,15:30:00,5,621.87
Worksuite 1000,Sociplace,Oakland Mills,17076,20/12/2018,21:00:00,5,255
Worksuite 1000,MindVis,Oakland Mills,17076,21/03/2018,17:00:00,50,437.66
Worksuite 1000,MindVis,Oakland Mills,17076,29/04/2019,14:21:00,1600,437.66
Worksuite 1000,MindVis,Oakland Mills,17076,04/10/2019,11:00:00,1560,437.66
Worksuite 1000,VideoRight,Oakland Mills,17076,24/09/2019,12:37:00,2000,601.56
Worksuite 1000,StorSQL,Oakland Mills,17076,09/02/2018,18:05:00,1000,413.3
Worksuite 1000,Streamer,Oakland Mills,17076,15/04/2019,15:30:00,140,256.554
TBOX,TBOX S3,Oakland Mills,17076,16/08/2019,10:06:00,359,185.25
Worksuite 1000,MindVis,Oakland Mills,17076,21/11/2019,12:50:00,2000,437.66
BI Stack,BiFlow,Oakland Mills,17076,24/09/2019,12:37:00,3000,160
Worksuite 1000,Spreadcel,Oakland Mills,17076,28/11/2019,13:15:00,25,157.28
Worksuite 1000,MindVis,Oakland Mills,17076,25/04/2019,15:30:00,30,437.66
Worksuite 1000,DoneIt,Oakland Mills,17076,05/06/2018,9:00:00,140,63.26
Worksuite 1000,Wordwrite,Oakland Mills,17076,30/03/2018,18:23:00,50,467.22
Worksuite 1000,PublishIt,Oakland Mills,17076,02/09/2019,12:35:00,35,621.87
Worksuite 1000,Slackala,Oakland Mills,17076,11/06/2018,23:30:00,20000,591.88
Worksuite 1000,PublishIt,Oakland Mills,17076,22/02/2019,20:00:00,298,621.87
Worksuite 1000,Spreadcel,Oakland Mills,17076,20/05/2019,16:03:00,5000,157.28
TBOX,TBOX S3,Oakland Mills,17076,05/12/2018,18:55:00,150,185.25
Worksuite 1000,MindVis,Oakland Mills,17076,03/07/2019,15:00:00,296,437.66
